Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
286,R_BqXhCUNa6cBMBcB,582f0dd06119600001dcf932,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.227,5.131,5.999,2,8,3.045,4.116,4.817,3,79,6.501,6.501,7.036,1,10,3.671,4.556,5.169,2,3,7.888,8.807,9.609,2,14,5.233,6.027,7.197,2,0,5.844,5.844,6.538,1,64,5.907,5.907,7.5,1,3,4.656,5.241,6.039,3,0,4.613,5.884,6.198,3,97,3.503,4.564,4.906,3,4,4.778,4.778,5.525,1,82,4.382,4.382,4.996,1,10,6.217,7.31,8.033,2,66,3.859,3.859,4.788,1,3,4.229,4.656,5.272,2,0,5.387,5.715,6.64,2,68,6.282,7.208,8.123,3,11,5.473,5.473,6.637,1,7,4.99,4.99,6.079,1,4,4.69,5.717,6.589,2,28,6.242,12.396,12.924,2,2,4.366,4.366,5.378,1,97,4.68,4.68,5.798,1,1,5.83,6.834,7.901,3,74,5.452,5.857,6.689,2,6,6.597,7.88,9.023,3,42,5.742,7.22,7.869,2,0,5.841,6.755,7.241,2,0,3.068,3.068,3.706,1,98,Other,Self-Other,Yes.
507,R_b1JNu4tl6sO26w9,5c2e8190a6ef840001fe7e9f,42,Male,11,8.225,8.225,9.729,1,1,5.247,5.247,6.525,1,4,7.732,9.315,9.947,2,16,5.913,6.747,8.434,2,13,11.813,11.813,13.26,1,30,10.419,11.004,18.682,2,7,10.932,10.932,12.251,1,51,10.633,10.633,12.105,1,11,9.87,10.837,12.433,2,1,6.5,6.5,8.052,1,61,6.731,6.731,7.892,1,4,7.619,9.071,9.709,2,53,7.89,9.12,10.1,2,59,9.281,9.281,11.852,1,35,6.017,6.017,7.486,1,15,8.007,8.007,9.383,1,0,7.113,7.113,8.351,1,13,11.201,11.201,12.636,1,15,25.509,26.213,27.722,2,2,14.625,14.625,16.344,1,4,8.734,8.734,9.912,1,55,7.226,7.226,9.214,1,0,6.688,6.688,8.091,1,53,8.56,8.56,10.224,1,52,8.118,10.856,12.396,5,22,7.543,7.543,8.709,1,11,7.106,7.106,9.09,1,14,15.287,15.287,17.118,1,3,6.497,6.497,8.185,1,1,10.881,11.93,13.549,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Self,Self-Other,Yes.
193,R_1d6PbCtwFanE4QJ,5f23d4e312eb721b669b6813,36,Male,36,1.502,1.95,2.596,2,74,2.327,2.327,3.125,1,69,0.72,1.759,2.802,3,71,1.479,1.479,2.196,1,63,3.565,3.979,4.842,2,87,0.665,1.237,1.781,3,75,1.31,1.31,3.013,1,75,1.207,1.207,2.228,1,70,1.375,1.375,2.338,1,67,2.34,2.34,3.139,1,76,1.317,1.317,2.374,1,72,0.719,1.164,2.616,2,32,1.208,1.208,1.932,1,72,1.234,1.234,2.57,1,68,0.931,0.931,2.032,1,75,0.814,1.086,1.855,2,76,0.716,1.636,2.434,3,29,0.666,1.46,2.399,3,73,0.774,1.133,1.8,2,70,0.657,1.505,1.73,2,58,12.462,14.225,15.004,3,72,1.527,1.527,2.275,1,64,0.624,0.624,1.565,1,82,1.152,3.249,3.498,4,82,0.925,1.463,2.173,2,68,0.745,0.745,2.067,1,73,1.307,1.818,2.996,2,77,0.709,1.004,1.64,2,70,0.777,0.777,1.529,1,32,1.095,1.095,1.862,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Self,Self-Other,Yes.
486,R_273xCScKDrE4eKI,5eb2dc3c8bfc5a086096cbf4,47,Female,0,2.977,5.023,7.563,2,0,3.129,3.129,5.209,1,0,6.512,6.512,8.033,1,0,3.474,3.474,5.556,1,50,10.68,10.68,12.258,1,0,3.971,6.15,8.467,2,0,3.287,3.287,5.286,1,8,33.889,33.889,35.782,1,0,4.632,4.632,6.221,1,0,2.317,2.317,4.202,1,22,10.078,10.078,11.8,1,0,4.412,4.412,6.734,1,0,4.719,4.719,7.08,1,0,4.333,8.211,10.2,3,3,5.326,5.326,7.161,1,0,9.176,11.266,13.177,2,0,2.381,2.381,4.613,1,50,11.006,11.006,12.656,1,0,8.419,8.419,11.083,1,0,6.165,6.165,8.164,1,0,11.195,11.195,13.426,1,50,10.619,10.619,12.333,1,0,3.715,3.715,5.731,1,10,8.837,8.837,10.752,1,0,4.31,4.31,6.186,1,0,8.7,8.7,10.9,1,0,4.63,4.63,6.2,1,0,6.661,6.661,8.757,1,0,3.442,3.442,5.4,1,0,2.426,2.426,3.963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Self,Self-Other,Yes.
152,R_1rq96FlNlWIFPyC,5ddac93016d10ca2991f7dbf,27,Female,52,0.568,0.568,1.021,1,51,0.441,1.705,2.388,3,53,0.546,0.546,1.286,1,57,7.34,7.34,9.001,1,51,0.512,0.512,1.043,1,52,0.714,0.714,1.188,1,53,0.522,0.522,0.942,1,54,1.019,1.019,1.685,1,51,0.413,0.413,0.829,1,53,0.42,0.972,1.365,2,55,0.728,0.728,2.839,1,54,0.401,0.401,0.947,1,57,4.586,4.586,5.325,1,53,0.571,0.571,1.07,1,51,0.595,0.595,1.436,1,53,0.475,0.475,0.884,1,55,0.466,0.466,0.861,1,52,0.545,0.545,1.024,1,57,0.395,0.395,0.768,1,54,0.451,0.451,0.88,1,58,0.361,0.892,1.326,2,54,0.378,0.378,0.775,1,53,0.656,0.656,1.187,1,50,0.554,1.311,1.68,2,54,0.446,0.446,0.84,1,54,0.638,0.638,1.075,1,53,0.529,0.529,1,1,50,0.575,0.575,1.092,1,51,0.567,1.031,1.493,2,53,0.543,0.543,1.012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Self,Self-Other,Yes.
420,R_2Tofam1oCUZNLOz,58b5525eb1dcb40001960ad2,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8.142,8.142,9.22,1,8,2.693,2.693,3.709,1,5,5.866,5.866,6.959,1,9,3.42,3.42,4.528,1,50,11.154,12.393,13.751,2,24,5.404,5.404,6.44,1,27,7.572,7.572,8.64,1,50,8.291,8.291,9.219,1,26,17.312,17.312,18.318,1,5,3.667,3.667,4.609,1,50,3.993,3.993,5.062,1,8,15.4,15.4,16.359,1,7,2.912,2.912,4.241,1,7,8.838,8.838,9.734,1,9,2.458,2.458,3.983,1,2,5.565,5.565,6.332,1,11,3.726,3.726,4.914,1,50,7.172,7.172,8.417,1,4,4.058,4.058,5.024,1,7,4.127,4.127,5.231,1,10,11.422,12.328,12.707,2,80,8.078,8.078,9.014,1,4,3.836,3.836,4.797,1,12,3.289,3.289,4.597,1,12,2.833,2.833,3.926,1,51,3.562,3.562,5.636,1,12,3.63,3.63,4.717,1,52,2.745,5.168,6.295,2,12,6,6,6.926,1,50,3.847,3.847,4.917,1,87,Other,Self-Other,Yes.
800,R_2EFXP4EXhPbIlQf,5ec6bcabe7dea70d001a616c,44,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.063,15.063,16.819,1,4,5.101,5.101,6.903,1,8,6.914,10.22,12.012,4,12,7.425,10.974,12.488,2,57,155.938,158.717,159.84,3,1,8.328,8.328,9.728,1,1,15.358,15.358,16.714,1,46,27.055,27.055,28.453,1,3,8.69,8.69,9.797,1,4,9.687,10.374,11.974,2,84,18.525,20.283,22.092,2,4,8.605,8.605,10.347,1,57,8.456,9.838,11.159,2,36,10.182,10.182,11.876,1,36,10.105,15.081,16.441,5,3,9.534,9.534,11.699,1,1,11.363,11.363,14.849,1,50,20.919,20.919,21.931,1,55,11.107,14.8,15.675,3,39,15.293,15.293,17.986,1,5,12.749,12.749,15.521,1,69,13.738,15.785,19.188,3,1,9.871,12.3,13.513,3,60,8.699,8.699,10.377,1,57,20.926,20.926,22.397,1,33,11.259,15.128,17.784,5,2,9.472,12.779,14.268,3,10,18.86,18.86,20.828,1,6,10.554,13.429,14.997,2,0,10.274,11.665,13.773,2,100,Other,Self-Other,Yes.
518,R_3gNNwOymGfqbS2Z,5eea26230e1a000523dc6c07,29,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1.75,1.75,4.542,1,0,12.922,15.288,17.058,4,73,10.545,14.664,16.198,2,0,3.764,5.015,6.463,2,8,53.99,53.99,55.438,1,0,9.269,10.164,15.6,2,0,4.338,5.442,7.871,2,22,6.325,6.325,8.36,1,72,4.998,4.998,7.704,1,0,4.415,7.233,8.86,4,26,0.399,3.644,5.248,3,0,3.38,4.515,6.771,2,82,7.735,7.735,10.447,1,50,11.89,11.89,13.102,1,50,1.48,11.961,12.917,7,0,4.155,5.848,7.212,3,0,4.18,5.975,7.801,4,13,5.782,9.765,11.292,3,2,8.994,9.43,11.607,2,0,5.747,6.592,8.426,2,0,2.663,4.678,7.542,4,28,7.954,17.197,18.546,5,0,14.713,18.755,20.04,3,72,5.8,11.591,12.889,8,0,6.202,7.159,9.296,2,25,7.889,10.736,12.971,4,66,13.423,18.063,19.855,4,9,10.812,11.693,13.411,2,16,4.189,5.005,6.924,2,1,5.293,7.474,9.323,3,100,Other,Self-Other,Yes.
862,R_3fMEqJqrrG0xdyO,5d3f47f27e89a9001796f688,34,Male,25,16.517,16.517,17.869,1,0,9.641,9.641,11.047,1,37,8.189,8.189,12.798,1,50,37.128,37.128,38.572,1,24,24.409,24.409,26.207,1,39,8.33,8.33,9.542,1,25,15.519,15.519,17.168,1,3,4.915,4.915,8.072,1,18,7.113,7.113,8.415,1,0,9.799,9.799,11.606,1,66,12.493,12.493,14.3,1,0,26.872,26.872,28.17,1,97,19.706,19.706,21.331,1,69,16.639,16.639,18.001,1,71,8.566,8.566,10.127,1,50,15.554,15.554,16.886,1,0,24.646,24.646,26.433,1,98,25.217,25.217,26.488,1,76,12.973,12.973,14.828,1,12,140.445,140.445,141.977,1,71,17.475,17.475,19.081,1,68,8.491,10.29,11.541,2,9,17.559,19.935,21.165,3,83,8.18,8.18,11.253,1,34,17.317,17.317,18.767,1,20,14.288,14.288,16.088,1,42,42.375,42.375,44.6,1,51,17.774,17.774,19.273,1,0,12.562,12.562,13.965,1,0,8.854,8.854,10.277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Self,Self-Other,Yes.
785,R_a2FQK2BOYjzHEyt,5e5d293e59df3701e9041df5,34,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,8.806,8.806,10.084,1,0,14.002,14.002,15.261,1,1,12.895,12.895,13.982,1,39,8.207,10.895,12.821,4,23,36.289,36.753,38.647,2,63,19.576,19.576,20.558,1,26,10.708,11.007,12.051,2,1,5.172,5.62,7.299,2,6,12.751,13.6,14.97,3,1,4.864,5.665,6.935,2,86,18.543,18.543,19.316,1,72,8.385,8.385,9.383,1,90,10.172,11.052,11.634,2,73,11.969,13.522,14.504,4,53,8.07,9.047,9.958,2,89,11.77,11.77,13.304,1,5,5.859,7.331,8.282,3,89,13.517,13.517,14.339,1,52,138.573,153.334,154.781,2,0,11.674,11.674,14.184,1,14,16.859,17.675,19.129,2,100,9.926,10.694,11.38,2,0,22.919,23.991,26.821,2,86,11.876,11.876,13.433,1,56,8.297,8.666,9.504,2,53,15.201,16.226,17.584,2,5,22.978,23.642,24.816,2,1,17.846,17.846,19.388,1,0,9.216,9.216,11.167,1,1,9.815,9.815,11.053,1,67,Other,Self-Other,Yes.
600,R_3PHMaNzlKplFqQK,5f1064d898c5b118372c9787,25,Female,12,18.08,18.08,19.673,1,50,9.989,9.989,11.453,1,80,8.008,8.008,9.475,1,50,7.439,7.439,8.927,1,50,34.596,34.596,35.942,1,51,16.759,16.759,18.113,1,5,13.096,13.096,14.548,1,90,6.305,6.305,7.417,1,80,8.868,8.868,9.845,1,0,10.147,10.147,11.437,1,94,10.1,10.1,11.73,1,8,10.588,10.588,12.293,1,9,7.491,7.491,8.763,1,91,12.305,13.745,15.001,2,93,7.295,7.295,9.041,1,73,11.819,11.819,13.045,1,1,14.648,16.105,17.586,3,85,13.21,13.21,17.823,1,50,12.06,13.221,14.605,2,86,11.369,11.369,12.545,1,55,14.979,18.407,21.231,4,74,16.466,16.466,17.78,1,10,14.334,14.334,15.873,1,95,6.499,6.499,7.597,1,44,10.855,10.855,12.168,1,52,9.514,9.514,11.235,1,80,7.866,7.866,9.129,1,11,9.348,9.348,10.934,1,7,6.695,6.695,8.367,1,16,8.749,8.749,10.359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Self,Self-Other,Yes.
576,R_12RMe5HS2QpHkiW,5edb4491784b937b9176590f,34,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14.23,15.128,15.167,2,11,3.758,4.263,4.983,2,35,7.15,8.281,9.022,3,10,5.746,5.746,6.511,1,82,5.007,5.007,5.701,1,7,6.003,6.003,6.977,1,3,3.298,3.298,3.931,1,1,4.572,4.572,5.846,1,15,77.76,78.043,78.822,2,19,28.088,28.088,29.277,1,63,5.373,6.148,6.956,2,1,5.767,5.767,6.754,1,7,4.323,4.323,5.035,1,53,7.376,7.376,8.098,1,19,6.435,6.435,7.294,1,55,9.466,9.466,10.211,1,9,4.616,4.616,5.35,1,19,9.554,9.554,10.486,1,55,5.983,7.089,7.964,3,5,3.06,3.542,4.277,2,63,7.564,7.564,8.304,1,62,6.537,6.537,7.148,1,4,3.386,3.386,3.909,1,56,4.149,4.149,5.113,1,12,5.205,5.205,6.006,1,10,24.804,25.245,26.436,2,8,5.923,5.923,6.548,1,72,2.44,5.487,6.29,5,3,5.062,5.062,5.748,1,6,9.288,32.493,33.369,5,82,Other,Self-Other,Yes.
429,R_24GlFS9nKRMKGsG,5edf6e0ec7fdb32152c71c12,21,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1.069,5.305,6.135,2,1,3.597,4.445,5.204,2,25,1.346,3.415,4.11,2,0,0.742,3.36,3.82,3,56,1.091,12.126,12.957,2,44,0.72,5.077,5.82,4,12,3.978,5.052,6.434,2,49,1.02,6.364,7.082,2,13,5.914,7.054,7.813,3,0,1.334,3.237,5.078,2,61,1.057,4.955,5.882,2,0,0.939,5.571,6.328,2,56,0.687,5.65,6.44,2,72,23.894,29.246,30.221,2,36,1.142,67.596,68.538,3,78,0.799,6.017,6.896,2,0,0.922,4.783,5.888,2,11,1.033,9.782,10.548,2,1,1.339,8.621,9.485,2,2,1.182,4.003,4.841,2,16,1.329,11.37,12.315,2,73,1.651,6.235,7.229,2,0,0.739,8.361,9.145,3,43,1.571,9.048,9.79,2,25,8.997,10.177,11.096,3,67,1.111,6.446,7.171,2,10,2.947,15.178,16.607,3,0,0.76,4.543,5.496,2,7,2.044,7.509,8.363,2,0,1.84,3.813,4.628,4,100,Other,Self-Other,Yes.
597,R_DcWQ5lKTmCdkqeR,5af313aea27d3b00011eb64b,31,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25.722,29.8,31.308,5,4,16.51,17.54,18.823,2,48,6.923,6.923,8.526,1,24,14.482,14.482,15.76,1,68,11.786,11.786,13.082,1,18,9.645,10.016,12.161,2,12,8.259,9.09,10.61,2,12,7.449,7.449,8.894,1,13,14.144,15.448,17.066,2,0,9.028,9.618,11.333,2,50,6.991,7.638,8.805,2,31,38.437,38.925,39.97,2,51,11.037,12.608,13.693,2,40,8.472,8.472,9.744,1,38,7.326,10.034,11.093,2,72,7.898,7.898,9.308,1,0,8.481,9.08,11.021,2,18,6.141,15.8,17.352,4,17,13.982,16.495,17.601,2,11,9.876,9.876,13.448,1,51,12.474,12.474,14.46,1,59,22.434,23.05,25.132,2,0,6.2,8.1,9.646,3,69,11.125,11.125,12.675,1,54,11.696,11.696,12.949,1,37,10.866,11.306,12.524,2,36,9.099,9.593,10.641,2,42,15.445,18.937,20.361,5,7,9.665,9.665,11.157,1,0,6.497,7.065,11.574,2,91,Other,Self-Other,Yes.
506,R_cZQbTXgaQrYJtx7,5ec7974f7951951f0056bfef,32,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.462,14.595,16.63,3,0,6.587,6.587,8.461,1,37,11.992,11.992,13.329,1,20,6.758,8.663,10.371,2,80,10.12,12.775,13.727,3,21,14.695,16.017,17.662,2,0,8.012,10.244,11.522,2,50,9.297,11.023,12.278,2,25,5.692,5.692,7.001,1,0,9.418,9.418,10.661,1,82,9.341,9.341,10.907,1,13,9.703,11.925,13.146,2,90,7.271,8.826,9.828,2,70,5.819,5.819,7.329,1,70,18.869,18.869,20.537,1,9,8.297,14.037,15.311,3,0,15.303,16.986,17.914,2,84,7.665,9.007,10.153,2,30,6.01,6.01,8.23,1,43,9.118,11.024,12.112,2,83,10.769,12.04,12.992,2,100,6.64,6.64,11.686,1,0,6.986,9.42,10.325,3,86,7.282,7.282,8.641,1,0,7.528,7.528,9.388,1,51,7.779,9.302,10.291,2,50,9.461,9.461,11.222,1,0,6.293,7.862,8.728,2,0,7.966,7.966,9.89,1,0,7.276,7.276,8.838,1,73,Other,Self-Other,Yes.
