Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
640,R_1OJZFUhNiAy7jq5,5a6b98b03fb6420001c2f950,36,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.035,4.035,8.223,1,0,5.25,12.331,13.198,2,100,8.038,19.406,23.2,3,0,4.672,5.312,6.455,2,100,12.32,13.425,14.64,2,0,7.184,7.184,21.076,1,0,7.146,7.906,9.444,2,17,8.67,9.11,10.78,2,74,10.961,10.961,11.827,1,0,5.072,5.072,6.467,1,100,11.691,12.371,12.959,3,0,4.965,6.837,9.697,2,76,16.265,16.265,19.275,1,50,14.58,14.902,15.958,2,0,12.58,16.14,19.978,4,80,7.763,11.356,12.598,2,0,8.161,8.872,9.74,2,0,29.223,29.223,31.056,1,19,10.043,23.076,23.924,5,0,13.608,13.608,15.934,1,0,14.179,14.179,15.557,1,74,12.36,14.233,15.274,2,0,3.509,4.414,7.179,3,16,30.254,34.07,35.026,2,0,17.501,17.501,23.334,1,0,7.098,7.803,9.66,2,0,5.397,7.005,20.799,3,0,5.241,8.482,9.805,2,0,3.325,3.941,6.208,2,1,4.947,4.947,6.318,1,50,Other,VAS,Yes.
685,R_2XjrYJcuqEmBwHx,5e270289c6174b000bd5ae83,46,Female,30,11.737,11.737,13.182,1,8,5.033,9.687,11.316,2,48,6.471,6.471,8.194,1,1,5.789,5.789,7.58,1,100,12.917,12.917,14.386,1,4,24.858,24.858,26.882,1,0,8.028,8.028,9.796,1,51,6.401,6.401,7.954,1,48,5.553,5.553,7.468,1,0,4.978,4.978,6.715,1,83,14.821,14.821,16.402,1,22,13.772,13.772,15.401,1,81,8.695,8.695,10,1,100,5.946,5.946,7.427,1,72,7.942,7.942,9.595,1,75,5.718,5.718,7.082,1,0,5.866,5.866,7.599,1,73,15.053,15.053,17.112,1,49,7.625,7.625,9.512,1,10,11.257,11.257,13.137,1,100,7.632,7.632,9.058,1,100,5.738,5.738,7.29,1,0,6.78,6.78,8.42,1,49,17.813,17.813,19.753,1,9,18.515,18.515,20.593,1,49,12.645,12.645,14.249,1,33,8.106,8.106,10.047,1,89,8.562,8.562,9.951,1,0,27.806,27.806,29.817,1,16,7.1,7.1,8.871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,VAS,Yes.
579,R_2DLAjppWQyCm791,5efdf9e305e06928e1996ad9,26,Female,25,6.3,10.812,12.345,3,9,3.865,4.372,5.76,2,79,4.24,6.413,7.845,2,4,10.186,10.186,11.909,1,6,6.992,6.992,8.59,1,25,5.038,5.038,7.01,1,18,5.347,5.347,7.106,1,38,4.71,4.71,5.884,1,77,3.648,3.648,5.24,1,0,7.509,7.509,9.237,1,100,3.982,3.982,5.352,1,36,4.649,6.96,8.498,2,100,4.718,6.644,8.319,2,78,32.677,37.671,39.294,5,30,4.527,6.37,7.904,3,86,1.959,4.559,5.819,2,0,15.251,16.084,20.068,2,74,8.62,8.62,9.983,1,17,5.646,5.646,7.149,1,70,5.715,5.715,7.435,1,15,28.48,28.48,29.983,1,58,21.812,21.812,23.536,1,13,2.878,2.878,4.355,1,100,4.724,4.724,6.125,1,69,4.78,5.809,7.12,2,25,5.533,5.533,8.338,1,73,3.654,3.654,4.993,1,35,4.945,15.991,16.52,6,4,9.676,11.75,13.411,2,16,4.427,4.427,5.941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Self,VAS,Yes.
641,R_3D0D6HtHUqpDptc,5da6f72f153eda0016068ab7,51,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10.425,10.425,11.474,1,21,7.997,7.997,9.427,1,19,11.615,13.744,15.005,2,20,7.567,7.567,9.032,1,28,12.574,15.238,16.22,2,62,8.96,8.96,9.888,1,16,9.754,9.754,11.425,1,36,7.578,11.01,11.993,3,48,8.954,10.05,10.927,2,21,29.759,29.759,30.839,1,76,8.808,8.808,10.08,1,15,14.549,14.549,16.381,1,74,10.084,10.844,11.868,2,64,8.907,8.907,10.039,1,50,6.322,6.322,8.241,1,42,9.515,9.515,10.82,1,5,8.886,8.886,10.38,1,62,7.693,7.693,8.931,1,62,8.585,10.289,11.234,2,31,14.647,20.686,21.638,2,26,11.706,11.706,13.096,1,68,5.483,5.483,6.505,1,12,7.38,7.38,8.44,1,82,8.286,8.286,9.475,1,24,23.921,23.921,25.031,1,22,8.57,8.57,10.278,1,33,9.637,9.637,11.51,1,49,14.73,17.467,18.48,2,12,8.26,8.26,9.365,1,1,9.239,9.239,11.998,1,75,Other,VAS,Yes.
381,R_1K6DJIQzvgY8hmp,561fb820ed6e5a000fc7ec68,27,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,5.477,8.085,8.741,3,0,4.997,6.031,7.086,3,51,5.88,5.88,6.885,1,0,3.962,4.419,5.355,2,50,16.183,16.183,17.278,1,23,5.562,5.562,6.92,1,24,5.833,6.242,7.162,2,21,6.283,8.156,9.103,3,73,4.658,4.658,5.588,1,0,3.895,3.895,4.861,1,100,4.498,4.498,5.207,1,22,5.556,5.556,6.539,1,73,4.741,5.063,5.958,2,75,4.406,4.406,5.55,1,24,5.843,5.843,6.721,1,78,4.704,4.704,5.59,1,23,5.715,5.715,6.819,1,61,6.637,6.637,7.483,1,51,5.235,5.235,6.093,1,10,5.837,7.405,8.435,2,50,11.036,11.036,11.875,1,100,29.864,30.441,31.176,2,0,4.067,4.82,6.06,3,73,7.842,7.842,12.159,1,66,6.663,6.663,7.631,1,75,5.936,5.936,6.578,1,51,4.228,5.492,5.761,3,70,9.728,9.728,10.64,1,0,4.812,5.1,5.947,2,0,4.502,5.629,5.94,3,76,Other,VAS,Yes.
690,R_8AMcE3TInrxIatP,5eca96b9f9abb51f5324d066,20,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7.143,7.143,8.217,1,15,21.073,21.073,22.14,1,0,3.849,5.691,6.942,2,0,25.072,25.849,27.129,2,8,8.279,8.279,9.314,1,3,25.956,25.956,28.201,1,0,5.251,7.818,9.241,2,1,4.109,4.109,4.865,1,12,46.655,46.655,47.706,1,0,10.654,11.568,12.984,2,88,6.716,6.716,7.523,1,67,14.898,14.898,15.966,1,60,43.755,43.755,44.821,1,63,79.761,79.761,80.947,1,41,7.075,7.075,8.125,1,65,5.201,5.201,6.297,1,10,5.749,5.749,6.7,1,8,5.743,10.067,10.899,3,26,17.528,17.528,19.826,1,0,8.901,8.901,10.052,1,19,27.48,27.48,28.595,1,36,7.564,7.564,8.712,1,0,4.917,5.817,6.749,2,60,6.707,6.707,7.975,1,64,20.783,22.69,23.571,3,35,27.665,27.665,28.632,1,2,5.062,6.091,7.19,2,34,8.187,12.939,13.886,4,6,23.936,23.936,25.044,1,1,9.92,9.92,10.962,1,97,Other,VAS,Yes.
725,R_1QuPFT5fUIJTKBT,5ef91de3234db66a8a34c965,31,Male,0,8.113,8.113,9.06,1,0,3.342,3.342,4.09,1,1,6.323,6.835,7.711,2,0,7.359,7.855,9.027,2,5,23.743,23.743,26.994,1,0,5.487,5.487,6.643,1,0,63.644,64.9,65.608,2,2,3.727,5.43,6.354,3,5,10.206,10.206,22.697,1,0,9.107,9.627,10.431,2,4,6.87,6.87,7.69,1,0,6.675,8.307,10.935,4,0,2.564,4.485,5.36,4,4,8.693,8.693,9.752,1,5,8.381,8.381,9.736,1,0,13.774,13.774,14.754,1,0,26.882,28.282,29.822,3,0,5.407,7.176,8.499,3,1,20.679,24.486,25.451,4,0,8.222,8.222,9.161,1,0,7.999,7.999,8.755,1,5,2.672,2.672,3.987,1,0,3.584,5.321,6.364,4,5,12.572,14.044,14.952,2,3,8.856,8.856,9.668,1,5,6.827,10.731,11.855,5,0,7.04,7.04,8.259,1,0,12.176,12.176,13.419,1,0,9.321,11.991,12.948,4,6,26.789,27.805,34.321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Self,VAS,Yes.
810,R_2qEhcx08yTyciKV,5cd942fdcc98b20019852b50,55,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1.765,13.979,15.497,3,13,1.532,12.751,14.085,4,16,1.356,12.412,18.603,4,16,1.441,10.383,11.681,3,28,1.632,20.988,22.373,2,10,1.507,9.143,11.174,2,12,1.332,13.118,14.742,2,7,1.387,7.051,11.424,3,7,8.003,8.003,11.365,1,3,1.367,8.402,12.324,3,35,1.276,18.126,19.937,4,15,18.348,18.348,20.263,1,20,1.172,31.2,32.771,5,13,1.523,13.301,15.196,2,14,1.504,8.176,10.161,2,19,1.296,9.84,11.526,3,12,12.758,17.359,19.238,3,63,1.492,21.651,24.641,2,22,1.413,10.066,11.661,2,17,1.285,14.738,16.364,5,48,1.401,48.933,50.548,2,68,1.602,19.506,21.215,2,12,1.29,11.82,15.312,2,19,1.177,26.75,28.394,2,63,1.534,19.984,21.874,2,22,1.386,14.718,15.964,3,3,1.128,7.646,11.907,2,41,1.423,15.506,17.569,2,7,1.718,16.052,20.332,2,20,1.598,8.574,11.027,3,80,Other,VAS,Yes.
674,R_32XWAAZwXwVEblv,5ec3eb6fba4d1c07580361d7,18,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18.823,18.823,19.89,1,0,3.263,5.165,5.94,2,1,4.4,4.4,6.003,1,2,4.526,4.526,5.758,1,1,7.735,9.328,10.366,2,14,6.475,6.475,7.918,1,22,11.234,11.234,12.191,1,19,7.566,7.566,9.035,1,0,10.951,12.169,14.383,2,1,4.568,5.844,7.05,2,68,8.088,9.464,10.427,2,38,11.701,12.428,13.229,2,69,162.23,165.278,166.143,2,68,6.132,6.633,7.744,2,19,5.75,5.75,6.677,1,67,54.088,54.574,55.676,2,49,6.368,6.776,8.513,2,67,8.192,8.192,9.507,1,51,5.968,8.354,9.269,3,18,8.014,8.872,9.805,2,36,8.901,9.627,11.124,2,52,6.045,6.045,6.966,1,0,6.201,7.542,8.55,3,61,5.331,7.48,8.488,3,26,4.938,4.938,5.832,1,66,9.913,10.443,11.189,2,0,4.866,5.86,6.989,3,29,31.319,31.319,32.422,1,0,7.77,9.122,10.087,3,0,25.728,26.64,27.544,2,100,Other,VAS,Yes.
1003,R_2wczGJz7MQQn3l9,5eada561e65d1f43c3157305,28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,23.9,24.802,25.9,2,0,10.479,11.8,12.82,3,0,14.939,15.635,18.3,2,54,21.75,23.595,25.495,2,78,11.302,11.302,12.198,1,90,68.796,68.796,69.719,1,77,29.336,31.763,34.002,2,74,7.817,7.817,9.1,1,0,29.84,32.969,34.74,4,0,6.048,6.803,7.598,2,25,8.304,8.304,9.1,1,97,7.432,8.276,9.028,2,70,26.495,26.495,27.7,1,98,13.275,13.275,14.112,1,49,10.306,10.306,11,1,100,8.824,9.576,10.253,2,9,7.491,7.491,9.067,1,100,15.596,15.596,16.346,1,92,43.357,43.357,44.968,1,95,14.845,14.845,15.983,1,86,11.048,11.048,12.314,1,91,5.239,5.239,6.17,1,0,21.3,22.14,23.155,2,19,11.952,13.449,15.148,2,87,6.594,6.594,7.742,1,100,7.696,8.865,9.574,2,0,10.929,10.929,11.889,1,84,26.683,26.683,27.601,1,0,48.475,51.807,52.821,5,100,14.442,14.442,15.272,1,92,Other,VAS,Yes.
883,R_3fE5ahf6JJo5qIL,5e7890373d791e0009febd86,21,Female,32,3.63,4.399,5.285,2,28,4.09,26.159,28.203,2,25,12.16,12.16,13.423,1,28,3.454,3.943,4.785,2,37,10.641,11.436,12.258,2,32,4.921,4.921,5.808,1,32,6.091,6.091,7.184,1,32,17.557,17.557,18.7,1,36,7.104,9.14,10.286,3,9,73.585,75.695,76.556,3,94,2.949,4.193,5.005,2,43,19.841,19.841,20.748,1,70,5.034,5.034,5.713,1,84,2.505,3.163,3.87,2,66,4.25,4.25,5.048,1,81,3.21,3.21,4.104,1,6,2.675,5.209,6.06,5,61,12.704,12.704,13.749,1,32,4.464,4.928,5.77,2,10,32.574,33.25,34.231,2,62,7.185,9.198,10.092,2,61,4.761,4.761,5.619,1,20,3.883,6.448,7.758,4,75,5.385,5.385,6.35,1,41,5.361,5.361,6.062,1,62,167.598,167.598,168.744,1,36,4.572,4.572,5.435,1,55,7.256,7.256,8.095,1,26,4.053,5.977,6.422,4,19,41.948,43.091,43.992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Self,VAS,Yes.
960,R_9XfyEdyCUXg6QOl,5f08d2dcff327813ff97dc85,31,Female,21,110.849,110.849,111.889,1,10,15.495,15.495,16.577,1,18,6.746,6.746,7.626,1,21,6.371,6.371,8.113,1,0,10.261,10.261,10.988,1,49,13.747,13.747,18.585,1,35,11.125,11.125,12.823,1,23,7.59,7.59,8.31,1,34,9.177,9.177,10.339,1,0,6.801,7.594,8.387,2,69,8.71,8.71,10.148,1,49,8.927,8.927,9.783,1,29,7.236,7.798,8.665,2,72,5.175,5.175,6.016,1,64,12.144,13.313,14.238,2,70,10.27,10.27,11.223,1,0,9.192,9.192,10.351,1,25,16.79,16.79,17.594,1,60,13.206,13.206,14.111,1,0,9.346,9.346,10.372,1,51,11.408,11.408,12.224,1,100,8.867,9.724,10.384,2,18,9.353,9.353,10.22,1,65,281.479,281.479,282.294,1,69,11.801,11.801,12.926,1,19,9.189,9.189,10.463,1,13,89.645,89.645,90.62,1,16,12.919,12.919,13.876,1,0,7.909,8.551,9.408,2,12,6.294,6.294,7.288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,Self,VAS,Yes.
534,R_3en5z8HrHlPJw90,5ece259aa4ded10009c65c73,41,Male,89,7.395,7.395,8.387,1,6,12.829,13.994,15.031,3,93,4.955,4.955,6.778,1,71,6.899,6.899,7.818,1,50,11.417,11.417,12.352,1,94,9.512,9.512,10.509,1,11,8.926,8.926,9.787,1,94,8.368,9.105,9.94,2,63,11.987,11.987,13.123,1,0,11.372,12.172,13.145,2,100,4.545,4.545,5.503,1,14,12.494,12.494,13.494,1,100,7.874,7.874,9.036,1,97,5.042,5.042,6.073,1,99,5.456,5.456,6.47,1,11,10.58,10.58,11.563,1,3,4.807,5.766,6.539,2,100,12.654,16.514,17.925,3,27,15.126,20.931,21.9,2,96,7.782,7.782,8.816,1,89,14.042,14.042,14.925,1,86,8.281,8.281,14.115,1,8,11.445,11.445,12.443,1,100,5.79,5.79,6.668,1,63,13.59,13.59,14.588,1,77,9.727,9.727,10.718,1,79,9.723,9.723,10.526,1,24,12.22,13.5,14.57,2,12,20.92,20.92,22.111,1,8,7.106,7.106,8.129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,Self,VAS,Yes.
280,R_3pZhaTOztEEw1Wx,5e66c77e8ebdaf4466e26326,39,Male,72,5.952,5.952,6.757,1,63,3.889,3.889,4.741,1,93,3.804,3.804,5.492,1,14,3.808,3.808,4.709,1,28,6.712,6.712,7.619,1,65,4.54,4.54,5.361,1,17,5.101,5.101,6.171,1,81,2.303,2.303,2.932,1,62,3.223,3.223,4.657,1,2,3.932,3.932,5.842,1,96,3.932,3.932,4.775,1,53,9.798,10.941,11.954,3,48,5.179,5.179,6.023,1,84,3.053,3.548,4.379,2,92,2.302,2.821,3.627,2,96,3.948,5.179,6.374,2,20,5.99,5.99,7.208,1,71,3.843,3.843,4.664,1,74,1.748,1.748,2.664,1,29,5.037,5.037,6.128,1,9,5.413,5.413,6.631,1,96,2.473,3.309,4.136,2,70,5.63,5.63,6.633,1,99,3.77,3.77,4.456,1,73,4.245,4.245,5.168,1,75,3.848,3.848,4.749,1,74,4.509,4.509,5.353,1,60,9.383,9.383,10.252,1,10,9.06,10.259,11.351,3,73,2.102,2.102,2.881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,Self,VAS,Yes.
1001,R_3q84KVEIGQANEnj,5e5ba023cd2043374adbf9a1,30,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,6.52,11.619,12.727,4,0,6.74,8.645,9.981,2,85,5.358,6.379,7.346,2,1,3.938,3.938,5.296,1,64,6.697,8.862,10.049,2,74,6.835,7.377,8.125,2,0,5.111,11.364,12.602,2,61,4.618,7.494,8.991,3,89,5.117,6.357,6.765,3,0,6.102,7.763,8.964,2,100,5.027,5.027,6.057,1,0,4.352,8.05,9.449,3,98,4.2,4.2,5.603,1,82,3.611,5.799,6.975,2,84,6.054,6.054,6.85,1,49,5.656,8.998,10.052,4,1,3.872,5.21,5.6,2,49,9.776,9.776,10.695,1,38,3.911,6.002,7.018,2,25,6.594,9.85,10.98,3,82,6.712,8,8.937,2,95,4.739,4.739,5.702,1,1,7.736,7.736,8.878,1,97,3.44,5.014,6.227,2,0,8.422,8.422,9.944,1,82,6.137,7.194,8.112,2,96,3.391,8.725,9.668,2,2,12.413,19.942,21.488,2,0,5.889,11.946,13.087,5,0,3.468,8.887,10.136,7,27,Other,VAS,Yes.
